lon,lat,locality,year,month,kingdom,class,family,genus,species
-66.12202,43.837998,Yarmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-66.12202,43.837998,Near Yarmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.848168,42.502876,in litoral zone,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.848896,42.495412,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.848896,42.495412,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-121.915894,36.624148,"Monterey, CA",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-121.950558,36.541363,"Carmel Bay, CA",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-70.848037,42.502753,"Marblehead, MA",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.848037,42.502753,"Marblehead, MA",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
,,,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,"in litoral zone, Marblehead, Massachusetts.",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
,,"in litoral zone, Marblehead, Massachusetts.",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.85662,42.496804,,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.85662,42.496804,,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-121.950558,36.541363,Carmel Bay,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-121.883003,36.60203,Monterey,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-37.43,65.980003,Ikerasarsuak,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
15.12,55.029999,"Bornholm, Balka, Inside Salthammer Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.8,55.029999,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
15.0,55.0,"Bornholm, Balka, Inside Salthammer Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.0,55.0,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
15.0,55.0,"Ertholmene, Frederiksø W-side and harbour",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
15.0,55.0,"Ertholmene, Græsholmen",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.0,55.0,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.0,55.0,"Bornholm, Davids Banke",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, Davids Banke",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, Davids Banke",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
15.0,55.0,"Ertholmene, Frederiksø W-side and harbour",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
15.0,55.0,"Ertholmene, Græsholmen",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
15.0,55.0,"Bornholm, outside Øleå",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, WSW of Rønne",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-69.234124,45.399249,,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
-69.234124,45.399249,,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,Pictou harbor mouth,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Pictou harbor mouth,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.799047,44.331465,"Cape Rosier, on rocks at half tide",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.799461,44.333421,"Cape Rosier, at high water mark, on mud, lying loose among plants",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
-62.621644,45.685155,"mouth of harbor, on stones near low water mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-64.361376,45.159341,Kingsport.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,"near mouth of harbor, low littoral, on rocks",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-60.259405,46.217462,North Sydney. On stones at head of a creek.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-68.799461,44.333421,"Cape Rosier, at high water mark, on mud, lying loose among plants",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,"Channel, Newfoundland",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Channel, Newfoundland",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,"mouth of harbor, on stones near low water mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-62.621644,45.685155,"near mouth of the Harbor, on stones near low tide-mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-69.461156,43.94792,Round Pond,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-68.799461,44.333421,"Cape Rosier, at high water mark, on mud, lying loose among plants",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.799047,44.331465,"Cape Rosier, on rocks at half tide",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,At Channel,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-62.621644,45.685155,"mouth of harbor, on stones near low water mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.799047,44.331465,"Cape Rosier, on rocks at half tide",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-64.361376,45.159341,Kingsport.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,"near mouth of the Harbor, on stones near low tide-mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Channel, Newfoundland",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-62.7,45.666667,"mouth of harbor, Pictou",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-62.7,45.666667,"mouth of harbor, Pictou",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.793638,44.342619,"Cape Rosier, ME",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.793638,44.342619,"Cape Rosier, ME",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-62.651248,45.686817,"mouth of harbor, Pictou, NS, Canada",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,"On rocks at half tide, Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
,,"mouth of harbor, Pictou, Nova Scotia.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"On rocks at half tide, Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
,,"Groenlandicae, Groenl. Orient.: Ikerasausar.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"On rocks at half tide, Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.81458,44.322605,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-68.81458,44.322605,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
21.7975,61.485278,No locality information available,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-3.2594,50.6703,Township: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-0.606699,54.49089,Nearest Named Place: Whitby,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. nanus (Stackh.) Batters, 1902"
-1.9947,55.7797,Nearest Named Place: Berwick-upon-Tweed,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-0.606699,54.49089,Nearest Named Place: Whitby,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. nanus (Stackh.) Batters, 1902"
-3.239889,50.677048,Nearest Named Place: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.239889,50.677048,Nearest Named Place: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.239889,50.677048,Nearest Named Place: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.239889,50.677048,Nearest Named Place: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-3.239889,50.677048,Nearest Named Place: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-52.967688,47.626372,"Near Topsail, Conception Bay. Little Bell Island.",1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-52.967688,47.626372,"Near Topsail, Conception Bay. Little Bell Island.",1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-52.735545,47.65811,Near Torbay.,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-58.494593,48.429306,At Bay St. George.,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"near Topsail, Conception Bay, Little Bell Island",1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-37.470001,65.830002,Unartok,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-37.779999,65.879997,Tiningnekelak,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,Marblehead Neck,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-3.239889,50.677048,Nearest Named Place: Sidmouth,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-70.840583,42.495167,Marblehead Neck,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-63.556585,44.569548,In Halifax Harbor. Herring Cove,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.840583,42.495167,"Marblehead Neck, upper litoral zone",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-72.989159,41.228233,at half tide mark,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-63.559839,44.598121,In Halifax Harbor. Ferguson's Cove,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-63.556585,44.569548,In Halifax Harbor. Herring Cove,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-63.559839,44.598121,In Halifax Harbor. Ferguson's Cove,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-72.989159,41.228233,at half tide mark,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
,,,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-63.559839,44.598121,In Halifax Harbor. Ferguson's Cove,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-63.57295,44.610072,"Purcell's Cove, Halifax Harbor.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-72.989159,41.228233,at half tide mark,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.840583,42.495167,"Marblehead Neck, upper litoral zone",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-72.989518,41.227152,Woodmont,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.848896,42.495412,Marblehead Neck,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-72.989518,41.227152,Woodmont,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.848896,42.495412,Marblehead Neck,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-70.848037,42.502753,"Marblehead Neck, MA",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-72.990205,41.226991,"Woodmont, CT",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
,,"at half tide mark, Woodmont, Connecticut.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"at half tide mark, Woodmont, Connecticut.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"Upper litoral zone, Marblehead Neck, Massachusetts.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"Upper litoral zone, Marblehead Neck, Massachusetts.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"at half tide mark, Woodmont, Connecticut.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,"Upper litoral zone, Marblehead Neck, Massachusetts.",1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
-72.9247,41.3114,Woodmont,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-70.848037,42.502753,Marblehead Neck,1901,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
,,"Lynn Beach, Nahant",1901,11.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.930938,42.434941,"Nahant, Lynn Beach",1901,11.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.930938,42.434941,"Nahant, Lynn Beach",1901,11.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.668426,41.52984,,1901,12.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,Öresund,1901,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Öresund,1901,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Norvegia Kristiania.,1901,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Stolpmünde.,1901,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-121.922328,36.618372,Pacific Grove,1901,,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Fucus canaliculatus Linneaus
146.82,-41.1,Georgetown.,1902,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
146.82,-41.1,Georgetown.,1902,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,,1902,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum f. mackayi (Turner)
,,,1902,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-73.789855,40.876489,Hunters [=Hunter] Island.,1902,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-73.789855,40.876489,Hunters Island [=Hunter Island],1902,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.789855,40.876489,"Hunters Island, New York City",1902,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-73.789855,40.876489,Hunters Island [=Hunter Island],1902,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"at Hunters Island, New York City.",1902,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.0,56.0,Julebæk,1902,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.0,56.0,Julebæk,1902,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,,1902,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,Near pictou,1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,[illegible],1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-73.790044,40.87,"Pelham Bay, New York City",1902,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-62.712526,45.683064,Near Pictou,1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-73.790044,40.865974,"Pelham Bay, New York City",1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-71.00227,42.252877,,1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.789855,40.876489,Hunters Island [=Hunter Island],1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-73.790044,40.865974,"Pelham Bay, New York City",1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.87,"Pelham Bay, New York City",1902,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"North American Marine Algae, at Hunters Island, New York City.",1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"near Pictou, Nova Scotia.",1902,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Pelham Bay,1902,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-37.130001,65.970001,"Kingak, Angmagsivik",1902,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.250391,57.105999,Varberg,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.250391,57.105999,Varberg,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.250391,57.105999,Varberg,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.250391,57.105999,Varberg,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.228714,57.104942,Hall Varberg,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.24157,57.11442,,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.24157,57.11442,,1902,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-7.13,62.150002,"Strømø, Vestmanhavn",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-7.0,62.0,Myggenæs Holm,1902,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
10.0,57.0,Frederikshavn Havn,1902,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
10.0,57.0,"Frederikshavn, Deget",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-6.72,61.98,"Strømø, Thorshavn, Gliversnæs",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.72,61.98,"Strømø, Thorshavn, Gliversnæs",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.32,62.279999,"Svinø, havnetange",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.8,62.23,"Østerø, Fuglefjord",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Viderø, Viderejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Viderø, Viderejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Viderø, Viderejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Viderø, Viderejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Viderø, Viderejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Strømø, Thorshavn",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Strømø, Thorshavn",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Svinø, havnetange",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Østerø, Fuglefjord",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.0,62.0,"Viderø, Viderejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
10.0,57.0,Frederikshavn Havn,1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
10.0,57.0,"Frederikshavn, Deget",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-6.32,62.279999,"Svinø, havnetange",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-6.0,62.0,"Svinø, havnetange",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,57.0,Frederikshavn Havn,1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,57.0,"Frederikshavn, Deget",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
10.0,57.0,"Frederikshavn, Kølpen",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-6.83,61.450001,"Suderø, Vaags Ejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-6.83,61.450001,"Suderø, Vaags Ejde",1902,7.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
